date,PIB_value,PIB_var
1943-04-02,,
1943-04-03,,
1943-04-04,,
1943-04-05,,
1943-04-06,,
1943-04-07,,
1943-04-08,,
1943-04-09,,
1943-04-10,,
1943-04-11,,
1943-04-12,,
1943-04-13,,
1943-04-14,,
1943-04-15,,
1943-04-16,,
1943-04-17,,
1943-04-18,,
1943-04-19,,
1943-04-20,,
1943-04-21,,
1943-04-22,,
1943-04-23,,
1943-04-24,,
1943-04-25,,
1943-04-26,,
1943-04-27,,
1943-04-28,,
1943-04-29,,
1943-04-30,,
1943-05-01,,
1943-05-02,,
1943-05-03,,
1943-05-04,,
1943-05-05,,
1943-05-06,,
1943-05-07,,
1943-05-08,,
1943-05-09,,
1943-05-10,,
1943-05-11,,
1943-05-12,,
1943-05-13,,
1943-05-14,,
1943-05-15,,
1943-05-16,,
1943-05-17,,
1943-05-18,,
1943-05-19,,
1943-05-20,,
1943-05-21,,
1943-05-22,,
1943-05-23,,
1943-05-24,,
1943-05-25,,
1943-05-26,,
1943-05-27,,
1943-05-28,,
1943-05-29,,
1943-05-30,,
1943-05-31,,
1943-06-01,,
1943-06-02,,
1943-06-03,,
1943-06-04,,
1943-06-05,,
1943-06-06,,
1943-06-07,,
1943-06-08,,
1943-06-09,,
1943-06-10,,
1943-06-11,,
1943-06-12,,
1943-06-13,,
1943-06-14,,
1943-06-15,,
1943-06-16,,
1943-06-17,,
1943-06-18,,
1943-06-19,,
1943-06-20,,
1943-06-21,,
1943-06-22,,
1943-06-23,,
1943-06-24,,
1943-06-25,,
1943-06-26,,
1943-06-27,,
1943-06-28,,
1943-06-29,,
1943-06-30,,
1943-07-01,,
1943-07-02,,
1943-07-03,,
1943-07-04,,
1943-07-05,,
1943-07-06,,
1943-07-07,,
1943-07-08,,
1943-07-09,,
1943-07-10,,
1943-07-11,,
1943-07-12,,
1943-07-13,,
1943-07-14,,
1943-07-15,,
1943-07-16,,
1943-07-17,,
1943-07-18,,
1943-07-19,,
1943-07-20,,
1943-07-21,,
1943-07-22,,
1943-07-23,,
1943-07-24,,
1943-07-25,,
1943-07-26,,
1943-07-27,,
1943-07-28,,
1943-07-29,,
1943-07-30,,
1943-07-31,,
1943-08-01,,
1943-08-02,,
1943-08-03,,
1943-08-04,,
1943-08-05,,
1943-08-06,,
1943-08-07,,
1943-08-08,,
1943-08-09,,
1943-08-10,,
1943-08-11,,
1943-08-12,,
1943-08-13,,
1943-08-14,,
1943-08-15,,
1943-08-16,,
1943-08-17,,
1943-08-18,,
1943-08-19,,
1943-08-20,,
1943-08-21,,
1943-08-22,,
1943-08-23,,
1943-08-24,,
1943-08-25,,
1943-08-26,,
1943-08-27,,
1943-08-28,,
1943-08-29,,
1943-08-30,,
1943-08-31,,
1943-09-01,,
1943-09-02,,
1943-09-03,,
1943-09-04,,
1943-09-05,,
1943-09-06,,
1943-09-07,,
1943-09-08,,
1943-09-09,,
1943-09-10,,
1943-09-11,,
1943-09-12,,
1943-09-13,,
1943-09-14,,
1943-09-15,,
1943-09-16,,
1943-09-17,,
1943-09-18,,
1943-09-19,,
1943-09-20,,
1943-09-21,,
1943-09-22,,
1943-09-23,,
1943-09-24,,
1943-09-25,,
1943-09-26,,
1943-09-27,,
1943-09-28,,
1943-09-29,,
1943-09-30,,
1943-10-01,,
1943-10-02,,
1943-10-03,,
1943-10-04,,
1943-10-05,,
1943-10-06,,
1943-10-07,,
1943-10-08,,
1943-10-09,,
1943-10-10,,
1943-10-11,,
1943-10-12,,
1943-10-13,,
1943-10-14,,
1943-10-15,,
1943-10-16,,
1943-10-17,,
1943-10-18,,
1943-10-19,,
1943-10-20,,
1943-10-21,,
1943-10-22,,
1943-10-23,,
1943-10-24,,
1943-10-25,,
1943-10-26,,
1943-10-27,,
1943-10-28,,
1943-10-29,,
1943-10-30,,
1943-10-31,,
1943-11-01,,
1943-11-02,,
1943-11-03,,
1943-11-04,,
1943-11-05,,
1943-11-06,,
1943-11-07,,
1943-11-08,,
1943-11-09,,
1943-11-10,,
1943-11-11,,
1943-11-12,,
1943-11-13,,
1943-11-14,,
1943-11-15,,
1943-11-16,,
1943-11-17,,
1943-11-18,,
1943-11-19,,
1943-11-20,,
1943-11-21,,
1943-11-22,,
1943-11-23,,
1943-11-24,,
1943-11-25,,
1943-11-26,,
1943-11-27,,
1943-11-28,,
1943-11-29,,
1943-11-30,,
1943-12-01,,
1943-12-02,,
1943-12-03,,
1943-12-04,,
1943-12-05,,
1943-12-06,,
1943-12-07,,
1943-12-08,,
1943-12-09,,
1943-12-10,,
1943-12-11,,
1943-12-12,,
1943-12-13,,
1943-12-14,,
1943-12-15,,
1943-12-16,,
1943-12-17,,
1943-12-18,,
1943-12-19,,
1943-12-20,,
1943-12-21,,
1943-12-22,,
1943-12-23,,
1943-12-24,,
1943-12-25,,
1943-12-26,,
1943-12-27,,
1943-12-28,,
1943-12-29,,
1943-12-30,,
1943-12-31,,
1944-01-01,,
1944-01-02,,
1944-01-03,,
1944-01-04,,
1944-01-05,,
1944-01-06,,
1944-01-07,,
1944-01-08,,
1944-01-09,,
1944-01-10,,
1944-01-11,,
1944-01-12,,
1944-01-13,,
1944-01-14,,
1944-01-15,,
1944-01-16,,
1944-01-17,,
1944-01-18,,
1944-01-19,,
1944-01-20,,
1944-01-21,,
1944-01-22,,
1944-01-23,,
1944-01-24,,
1944-01-25,,
1944-01-26,,
1944-01-27,,
1944-01-28,,
1944-01-29,,
1944-01-30,,
1944-01-31,,
1944-02-01,,
1944-02-02,,
1944-02-03,,
1944-02-04,,
1944-02-05,,
1944-02-06,,
1944-02-07,,
1944-02-08,,
1944-02-09,,
1944-02-10,,
1944-02-11,,
1944-02-12,,
1944-02-13,,
1944-02-14,,
1944-02-15,,
1944-02-16,,
1944-02-17,,
1944-02-18,,
1944-02-19,,
1944-02-20,,
1944-02-21,,
1944-02-22,,
1944-02-23,,
1944-02-24,,
1944-02-25,,
1944-02-26,,
1944-02-27,,
1944-02-28,,
1944-02-29,,
1944-03-01,,
1944-03-02,,
1944-03-03,,
1944-03-04,,
1944-03-05,,
1944-03-06,,
1944-03-07,,
1944-03-08,,
1944-03-09,,
1944-03-10,,
1944-03-11,,
1944-03-12,,
1944-03-13,,
1944-03-14,,
1944-03-15,,
1944-03-16,,
1944-03-17,,
1944-03-18,,
1944-03-19,,
1944-03-20,,
1944-03-21,,
1944-03-22,,
1944-03-23,,
1944-03-24,,
1944-03-25,,
1944-03-26,,
1944-03-27,,
1944-03-28,,
1944-03-29,,
1944-03-30,,
1944-03-31,,
1944-04-01,,
1944-04-02,,
1944-04-03,,
1944-04-04,,
1944-04-05,,
1944-04-06,,
1944-04-07,,
1944-04-08,,
1944-04-09,,
1944-04-10,,
1944-04-11,,
1944-04-12,,
1944-04-13,,
1944-04-14,,
1944-04-15,,
1944-04-16,,
1944-04-17,,
1944-04-18,,
1944-04-19,,
1944-04-20,,
1944-04-21,,
1944-04-22,,
1944-04-23,,
1944-04-24,,
1944-04-25,,
1944-04-26,,
1944-04-27,,
1944-04-28,,
1944-04-29,,
1944-04-30,,
1944-05-01,,
1944-05-02,,
1944-05-03,,
1944-05-04,,
1944-05-05,,
1944-05-06,,
1944-05-07,,
1944-05-08,,
1944-05-09,,
1944-05-10,,
1944-05-11,,
1944-05-12,,
1944-05-13,,
1944-05-14,,
1944-05-15,,
1944-05-16,,
1944-05-17,,
1944-05-18,,
1944-05-19,,
1944-05-20,,
1944-05-21,,
1944-05-22,,
1944-05-23,,
1944-05-24,,
1944-05-25,,
1944-05-26,,
1944-05-27,,
1944-05-28,,
1944-05-29,,
1944-05-30,,
1944-05-31,,
1944-06-01,,
1944-06-02,,
1944-06-03,,
1944-06-04,,
1944-06-05,,
1944-06-06,,
1944-06-07,,
1944-06-08,,
1944-06-09,,
1944-06-10,,
1944-06-11,,
1944-06-12,,
1944-06-13,,
1944-06-14,,
1944-06-15,,
1944-06-16,,
1944-06-17,,
1944-06-18,,
1944-06-19,,
1944-06-20,,
1944-06-21,,
1944-06-22,,
1944-06-23,,
1944-06-24,,
1944-06-25,,
1944-06-26,,
1944-06-27,,
1944-06-28,,
1944-06-29,,
1944-06-30,,
1944-07-01,,
1944-07-02,,
1944-07-03,,
1944-07-04,,
1944-07-05,,
1944-07-06,,
1944-07-07,,
1944-07-08,,
1944-07-09,,
1944-07-10,,
1944-07-11,,
1944-07-12,,
1944-07-13,,
1944-07-14,,
1944-07-15,,
1944-07-16,,
1944-07-17,,
1944-07-18,,
1944-07-19,,
1944-07-20,,
1944-07-21,,
1944-07-22,,
1944-07-23,,
1944-07-24,,
1944-07-25,,
1944-07-26,,
1944-07-27,,
1944-07-28,,
1944-07-29,,
1944-07-30,,
1944-07-31,,
1944-08-01,,
1944-08-02,,
1944-08-03,,
1944-08-04,,
1944-08-05,,
1944-08-06,,
1944-08-07,,
1944-08-08,,
1944-08-09,,
1944-08-10,,
1944-08-11,,
1944-08-12,,
1944-08-13,,
1944-08-14,,
1944-08-15,,
1944-08-16,,
1944-08-17,,
1944-08-18,,
1944-08-19,,
1944-08-20,,
1944-08-21,,
1944-08-22,,
1944-08-23,,
1944-08-24,,
1944-08-25,,
1944-08-26,,
1944-08-27,,
1944-08-28,,
1944-08-29,,
1944-08-30,,
1944-08-31,,
1944-09-01,,
1944-09-02,,
1944-09-03,,
1944-09-04,,
1944-09-05,,
1944-09-06,,
1944-09-07,,
1944-09-08,,
1944-09-09,,
1944-09-10,,
1944-09-11,,
1944-09-12,,
1944-09-13,,
1944-09-14,,
1944-09-15,,
1944-09-16,,
1944-09-17,,
1944-09-18,,
1944-09-19,,
1944-09-20,,
1944-09-21,,
1944-09-22,,
1944-09-23,,
1944-09-24,,
1944-09-25,,
1944-09-26,,
1944-09-27,,
1944-09-28,,
1944-09-29,,
1944-09-30,,
1944-10-01,,
1944-10-02,,
1944-10-03,,
1944-10-04,,
1944-10-05,,
1944-10-06,,
1944-10-07,,
1944-10-08,,
1944-10-09,,
1944-10-10,,
1944-10-11,,
1944-10-12,,
1944-10-13,,
1944-10-14,,
1944-10-15,,
1944-10-16,,
1944-10-17,,
1944-10-18,,
1944-10-19,,
1944-10-20,,
1944-10-21,,
1944-10-22,,
1944-10-23,,
1944-10-24,,
1944-10-25,,
1944-10-26,,
1944-10-27,,
1944-10-28,,
1944-10-29,,
1944-10-30,,
1944-10-31,,
1944-11-01,,
1944-11-02,,
1944-11-03,,
1944-11-04,,
1944-11-05,,
1944-11-06,,
1944-11-07,,
1944-11-08,,
1944-11-09,,
1944-11-10,,
1944-11-11,,
1944-11-12,,
1944-11-13,,
1944-11-14,,
1944-11-15,,
1944-11-16,,
1944-11-17,,
1944-11-18,,
1944-11-19,,
1944-11-20,,
1944-11-21,,
1944-11-22,,
1944-11-23,,
1944-11-24,,
1944-11-25,,
1944-11-26,,
1944-11-27,,
1944-11-28,,
1944-11-29,,
1944-11-30,,
1944-12-01,,
1944-12-02,,
1944-12-03,,
1944-12-04,,
1944-12-05,,
1944-12-06,,
1944-12-07,,
1944-12-08,,
1944-12-09,,
1944-12-10,,
1944-12-11,,
1944-12-12,,
1944-12-13,,
1944-12-14,,
1944-12-15,,
1944-12-16,,
1944-12-17,,
1944-12-18,,
1944-12-19,,
1944-12-20,,
1944-12-21,,
1944-12-22,,
1944-12-23,,
1944-12-24,,
1944-12-25,,
1944-12-26,,
1944-12-27,,
1944-12-28,,
1944-12-29,,
1944-12-30,,
1944-12-31,,
1945-01-01,,
1945-01-02,,
1945-01-03,,
1945-01-04,,
1945-01-05,,
1945-01-06,,
1945-01-07,,
1945-01-08,,
1945-01-09,,
1945-01-10,,
1945-01-11,,
1945-01-12,,
1945-01-13,,
1945-01-14,,
1945-01-15,,
1945-01-16,,
1945-01-17,,
1945-01-18,,
1945-01-19,,
1945-01-20,,
1945-01-21,,
1945-01-22,,
1945-01-23,,
1945-01-24,,
1945-01-25,,
1945-01-26,,
1945-01-27,,
1945-01-28,,
1945-01-29,,
1945-01-30,,
1945-01-31,,
1945-02-01,,
1945-02-02,,
1945-02-03,,
1945-02-04,,
1945-02-05,,
1945-02-06,,
1945-02-07,,
1945-02-08,,
1945-02-09,,
1945-02-10,,
1945-02-11,,
1945-02-12,,
1945-02-13,,
1945-02-14,,
1945-02-15,,
1945-02-16,,
1945-02-17,,
1945-02-18,,
1945-02-19,,
1945-02-20,,
1945-02-21,,
1945-02-22,,
1945-02-23,,
1945-02-24,,
1945-02-25,,
1945-02-26,,
1945-02-27,,
1945-02-28,,
1945-03-01,,
1945-03-02,,
1945-03-03,,
1945-03-04,,
1945-03-05,,
1945-03-06,,
1945-03-07,,
1945-03-08,,
1945-03-09,,
1945-03-10,,
1945-03-11,,
1945-03-12,,
1945-03-13,,
1945-03-14,,
1945-03-15,,
1945-03-16,,
1945-03-17,,
1945-03-18,,
1945-03-19,,
1945-03-20,,
1945-03-21,,
1945-03-22,,
1945-03-23,,
1945-03-24,,
1945-03-25,,
1945-03-26,,
1945-03-27,,
1945-03-28,,
1945-03-29,,
1945-03-30,,
1945-03-31,,
1945-04-01,,
1945-04-02,,
1945-04-03,,
1945-04-04,,
1945-04-05,,
1945-04-06,,
1945-04-07,,
1945-04-08,,
1945-04-09,,
1945-04-10,,
1945-04-11,,
1945-04-12,,
1945-04-13,,
1945-04-14,,
1945-04-15,,
1945-04-16,,
1945-04-17,,
1945-04-18,,
1945-04-19,,
1945-04-20,,
1945-04-21,,
1945-04-22,,
1945-04-23,,
1945-04-24,,
1945-04-25,,
1945-04-26,,
1945-04-27,,
1945-04-28,,
1945-04-29,,
1945-04-30,,
1945-05-01,,
1945-05-02,,
1945-05-03,,
1945-05-04,,
1945-05-05,,
1945-05-06,,
1945-05-07,,
1945-05-08,,
1945-05-09,,
1945-05-10,,
1945-05-11,,
1945-05-12,,
1945-05-13,,
1945-05-14,,
1945-05-15,,
1945-05-16,,
1945-05-17,,
1945-05-18,,
1945-05-19,,
1945-05-20,,
1945-05-21,,
1945-05-22,,
1945-05-23,,
1945-05-24,,
1945-05-25,,
1945-05-26,,
1945-05-27,,
1945-05-28,,
1945-05-29,,
1945-05-30,,
1945-05-31,,
1945-06-01,,
1945-06-02,,
1945-06-03,,
1945-06-04,,
1945-06-05,,
1945-06-06,,
1945-06-07,,
1945-06-08,,
1945-06-09,,
1945-06-10,,
1945-06-11,,
1945-06-12,,
1945-06-13,,
1945-06-14,,
1945-06-15,,
1945-06-16,,
1945-06-17,,
1945-06-18,,
1945-06-19,,
1945-06-20,,
1945-06-21,,
1945-06-22,,
1945-06-23,,
1945-06-24,,
1945-06-25,,
1945-06-26,,
1945-06-27,,
1945-06-28,,
1945-06-29,,
1945-06-30,,
1945-07-01,,
1945-07-02,,
1945-07-03,,
1945-07-04,,
1945-07-05,,
1945-07-06,,
1945-07-07,,
1945-07-08,,
1945-07-09,,
1945-07-10,,
1945-07-11,,
1945-07-12,,
1945-07-13,,
1945-07-14,,
1945-07-15,,
1945-07-16,,
1945-07-17,,
1945-07-18,,
1945-07-19,,
1945-07-20,,
1945-07-21,,
1945-07-22,,
1945-07-23,,
1945-07-24,,
1945-07-25,,
1945-07-26,,
1945-07-27,,
1945-07-28,,
1945-07-29,,
1945-07-30,,
1945-07-31,,
1945-08-01,,
1945-08-02,,
1945-08-03,,
1945-08-04,,
1945-08-05,,
1945-08-06,,
1945-08-07,,
1945-08-08,,
1945-08-09,,
1945-08-10,,
1945-08-11,,
1945-08-12,,
1945-08-13,,
1945-08-14,,
1945-08-15,,
1945-08-16,,
1945-08-17,,
1945-08-18,,
1945-08-19,,
1945-08-20,,
1945-08-21,,
1945-08-22,,
1945-08-23,,
1945-08-24,,
1945-08-25,,
1945-08-26,,
1945-08-27,,
1945-08-28,,
1945-08-29,,
1945-08-30,,
1945-08-31,,
1945-09-01,,
1945-09-02,,
1945-09-03,,
1945-09-04,,
1945-09-05,,
1945-09-06,,
1945-09-07,,
1945-09-08,,
1945-09-09,,
1945-09-10,,
1945-09-11,,
1945-09-12,,
1945-09-13,,
1945-09-14,,
1945-09-15,,
1945-09-16,,
1945-09-17,,
1945-09-18,,
1945-09-19,,
1945-09-20,,
1945-09-21,,
1945-09-22,,
1945-09-23,,
1945-09-24,,
1945-09-25,,
1945-09-26,,
1945-09-27,,
1945-09-28,,
1945-09-29,,
1945-09-30,,
1945-10-01,,
1945-10-02,,
1945-10-03,,
1945-10-04,,
1945-10-05,,
1945-10-06,,
1945-10-07,,
1945-10-08,,
1945-10-09,,
1945-10-10,,
1945-10-11,,
1945-10-12,,
1945-10-13,,
1945-10-14,,
1945-10-15,,
1945-10-16,,
1945-10-17,,
1945-10-18,,
1945-10-19,,
1945-10-20,,
1945-10-21,,
1945-10-22,,
1945-10-23,,
1945-10-24,,
1945-10-25,,
1945-10-26,,
1945-10-27,,
1945-10-28,,
1945-10-29,,
1945-10-30,,
1945-10-31,,
1945-11-01,,
1945-11-02,,
1945-11-03,,
1945-11-04,,
1945-11-05,,
1945-11-06,,
1945-11-07,,
1945-11-08,,
1945-11-09,,
1945-11-10,,
1945-11-11,,
1945-11-12,,
1945-11-13,,
1945-11-14,,
1945-11-15,,
1945-11-16,,
1945-11-17,,
1945-11-18,,
1945-11-19,,
1945-11-20,,
1945-11-21,,
1945-11-22,,
1945-11-23,,
1945-11-24,,
1945-11-25,,
1945-11-26,,
1945-11-27,,
1945-11-28,,
1945-11-29,,
1945-11-30,,
1945-12-01,,
1945-12-02,,
1945-12-03,,
1945-12-04,,
1945-12-05,,
1945-12-06,,
1945-12-07,,
1945-12-08,,
1945-12-09,,
1945-12-10,,
1945-12-11,,
1945-12-12,,
1945-12-13,,
1945-12-14,,
1945-12-15,,
1945-12-16,,
1945-12-17,,
1945-12-18,,
1945-12-19,,
1945-12-20,,
1945-12-21,,
1945-12-22,,
1945-12-23,,
1945-12-24,,
1945-12-25,,
1945-12-26,,
1945-12-27,,
1945-12-28,,
1945-12-29,,
1945-12-30,,
1945-12-31,,
1946-01-01,,
1946-01-02,,
1946-01-03,,
1946-01-04,,
1946-01-05,,
1946-01-06,,
1946-01-07,,
1946-01-08,,
1946-01-09,,
1946-01-10,,
1946-01-11,,
1946-01-12,,
1946-01-13,,
1946-01-14,,
1946-01-15,,
1946-01-16,,
1946-01-17,,
1946-01-18,,
1946-01-19,,
1946-01-20,,
1946-01-21,,
1946-01-22,,
1946-01-23,,
1946-01-24,,
1946-01-25,,
1946-01-26,,
1946-01-27,,
1946-01-28,,
1946-01-29,,
1946-01-30,,
1946-01-31,,
1946-02-01,,
1946-02-02,,
1946-02-03,,
1946-02-04,,
1946-02-05,,
1946-02-06,,
1946-02-07,,
1946-02-08,,
1946-02-09,,
1946-02-10,,
1946-02-11,,
1946-02-12,,
1946-02-13,,
1946-02-14,,
1946-02-15,,
1946-02-16,,
1946-02-17,,
1946-02-18,,
1946-02-19,,
1946-02-20,,
1946-02-21,,
1946-02-22,,
1946-02-23,,
1946-02-24,,
1946-02-25,,
1946-02-26,,
1946-02-27,,
1946-02-28,,
1946-03-01,,
1946-03-02,,
1946-03-03,,
1946-03-04,,
1946-03-05,,
1946-03-06,,
1946-03-07,,
1946-03-08,,
1946-03-09,,
1946-03-10,,
1946-03-11,,
1946-03-12,,
1946-03-13,,
1946-03-14,,
1946-03-15,,
1946-03-16,,
1946-03-17,,
1946-03-18,,
1946-03-19,,
1946-03-20,,
1946-03-21,,
1946-03-22,,
1946-03-23,,
1946-03-24,,
1946-03-25,,
1946-03-26,,
1946-03-27,,
1946-03-28,,
1946-03-29,,
1946-03-30,,
1946-03-31,,
1946-04-01,,
1946-04-02,,
1946-04-03,,
1946-04-04,,
1946-04-05,,
1946-04-06,,
1946-04-07,,
1946-04-08,,
1946-04-09,,
1946-04-10,,
1946-04-11,,
1946-04-12,,
1946-04-13,,
1946-04-14,,
1946-04-15,,
1946-04-16,,
1946-04-17,,
1946-04-18,,
1946-04-19,,
1946-04-20,,
1946-04-21,,
1946-04-22,,
1946-04-23,,
1946-04-24,,
1946-04-25,,
1946-04-26,,
1946-04-27,,
1946-04-28,,
1946-04-29,,
1946-04-30,,
1946-05-01,,
1946-05-02,,
1946-05-03,,
1946-05-04,,
1946-05-05,,
1946-05-06,,
1946-05-07,,
1946-05-08,,
1946-05-09,,
1946-05-10,,
1946-05-11,,
1946-05-12,,
1946-05-13,,
1946-05-14,,
1946-05-15,,
1946-05-16,,
1946-05-17,,
1946-05-18,,
1946-05-19,,
1946-05-20,,
1946-05-21,,
1946-05-22,,
1946-05-23,,
1946-05-24,,
1946-05-25,,
1946-05-26,,
1946-05-27,,
1946-05-28,,
1946-05-29,,
1946-05-30,,
1946-05-31,,
1946-06-01,,
1946-06-02,,
1946-06-03,,
1946-06-04,,
1946-06-05,,
1946-06-06,,
1946-06-07,,
1946-06-08,,
1946-06-09,,
1946-06-10,,
1946-06-11,,
1946-06-12,,
1946-06-13,,
1946-06-14,,
1946-06-15,,
1946-06-16,,
1946-06-17,,
1946-06-18,,
1946-06-19,,
1946-06-20,,
1946-06-21,,
1946-06-22,,
1946-06-23,,
1946-06-24,,
1946-06-25,,
1946-06-26,,
1946-06-27,,
1946-06-28,,
1946-06-29,,
1946-06-30,,
1946-07-01,,
1946-07-02,,
1946-07-03,,
1946-07-04,,
1946-07-05,,
1946-07-06,,
1946-07-07,,
1946-07-08,,
1946-07-09,,
1946-07-10,,
1946-07-11,,
1946-07-12,,
1946-07-13,,
1946-07-14,,
1946-07-15,,
1946-07-16,,
1946-07-17,,
1946-07-18,,
1946-07-19,,
1946-07-20,,
1946-07-21,,
1946-07-22,,
1946-07-23,,
1946-07-24,,
1946-07-25,,
1946-07-26,,
1946-07-27,,
1946-07-28,,
1946-07-29,,
1946-07-30,,
1946-07-31,,
1946-08-01,,
1946-08-02,,
1946-08-03,,
1946-08-04,,
1946-08-05,,
1946-08-06,,
1946-08-07,,
1946-08-08,,
1946-08-09,,
1946-08-10,,
1946-08-11,,
1946-08-12,,
1946-08-13,,
1946-08-14,,
1946-08-15,,
1946-08-16,,
1946-08-17,,
1946-08-18,,
1946-08-19,,
1946-08-20,,
1946-08-21,,
1946-08-22,,
1946-08-23,,
1946-08-24,,
1946-08-25,,
1946-08-26,,
1946-08-27,,
1946-08-28,,
1946-08-29,,
1946-08-30,,
1946-08-31,,
1946-09-01,,
1946-09-02,,
1946-09-03,,
1946-09-04,,
1946-09-05,,
1946-09-06,,
1946-09-07,,
1946-09-08,,
1946-09-09,,
1946-09-10,,
1946-09-11,,
1946-09-12,,
1946-09-13,,
1946-09-14,,
1946-09-15,,
1946-09-16,,
1946-09-17,,
1946-09-18,,
1946-09-19,,
1946-09-20,,
1946-09-21,,
1946-09-22,,
1946-09-23,,
1946-09-24,,
1946-09-25,,
1946-09-26,,
1946-09-27,,
1946-09-28,,
1946-09-29,,
1946-09-30,,
1946-10-01,,
1946-10-02,,
1946-10-03,,
1946-10-04,,
1946-10-05,,
1946-10-06,,
1946-10-07,,
1946-10-08,,
1946-10-09,,
1946-10-10,,
1946-10-11,,
1946-10-12,,
1946-10-13,,
1946-10-14,,
1946-10-15,,
1946-10-16,,
1946-10-17,,
1946-10-18,,
1946-10-19,,
1946-10-20,,
1946-10-21,,
1946-10-22,,
1946-10-23,,
1946-10-24,,
1946-10-25,,
1946-10-26,,
1946-10-27,,
1946-10-28,,
1946-10-29,,
1946-10-30,,
1946-10-31,,
1946-11-01,,
1946-11-02,,
1946-11-03,,
1946-11-04,,
1946-11-05,,
1946-11-06,,
1946-11-07,,
1946-11-08,,
1946-11-09,,
1946-11-10,,
1946-11-11,,
1946-11-12,,
1946-11-13,,
1946-11-14,,
1946-11-15,,
1946-11-16,,
1946-11-17,,
1946-11-18,,
1946-11-19,,
1946-11-20,,
1946-11-21,,
1946-11-22,,
1946-11-23,,
1946-11-24,,
1946-11-25,,
1946-11-26,,
1946-11-27,,
1946-11-28,,
1946-11-29,,
1946-11-30,,
1946-12-01,,
1946-12-02,,
1946-12-03,,
1946-12-04,,
1946-12-05,,
1946-12-06,,
1946-12-07,,
1946-12-08,,
1946-12-09,,
1946-12-10,,
1946-12-11,,
1946-12-12,,
1946-12-13,,
1946-12-14,,
1946-12-15,,
1946-12-16,,
1946-12-17,,
1946-12-18,,
1946-12-19,,
1946-12-20,,
1946-12-21,,
1946-12-22,,
1946-12-23,,
1946-12-24,,
1946-12-25,,
1946-12-26,,
1946-12-27,,
1946-12-28,,
1946-12-29,,
1946-12-30,,
1946-12-31,,
1947-01-01,244142.0,
1947-01-02,244174.45555555556,0.013
1947-01-03,244206.9111111111,0.013
1947-01-04,244239.36666666667,0.013
1947-01-05,244271.82222222222,0.013
1947-01-06,244304.27777777778,0.013
1947-01-07,244336.73333333334,0.013
1947-01-08,244369.1888888889,0.013
1947-01-09,244401.64444444445,0.013
1947-01-10,244434.1,0.013
1947-01-11,244466.55555555556,0.013
1947-01-12,244499.01111111112,0.013
1947-01-13,244531.46666666667,0.013
1947-01-14,244563.92222222223,0.013
1947-01-15,244596.3777777778,0.013
1947-01-16,244628.83333333334,0.013
1947-01-17,244661.2888888889,0.013
1947-01-18,244693.74444444446,0.013
1947-01-19,244726.2,0.013
1947-01-20,244758.65555555557,0.013
1947-01-21,244791.11111111112,0.013
1947-01-22,244823.56666666668,0.013
1947-01-23,244856.02222222224,0.013
1947-01-24,244888.47777777776,0.013
1947-01-25,244920.93333333332,0.013
1947-01-26,244953.38888888888,0.013
1947-01-27,244985.84444444443,0.013
1947-01-28,245018.3,0.013
1947-01-29,245050.75555555554,0.013
1947-01-30,245083.2111111111,0.013
1947-01-31,245115.66666666666,0.013
1947-02-01,245148.1222222222,0.013
1947-02-02,245180.57777777777,0.013
1947-02-03,245213.03333333333,0.013
1947-02-04,245245.48888888888,0.013
1947-02-05,245277.94444444444,0.013
1947-02-06,245310.4,0.013
1947-02-07,245342.85555555555,0.013
1947-02-08,245375.3111111111,0.013
1947-02-09,245407.76666666666,0.013
1947-02-10,245440.22222222222,0.013
1947-02-11,245472.67777777778,0.013
1947-02-12,245505.13333333333,0.013
1947-02-13,245537.5888888889,0.013
1947-02-14,245570.04444444444,0.013
1947-02-15,245602.5,0.013
1947-02-16,245634.95555555556,0.013
1947-02-17,245667.4111111111,0.013
1947-02-18,245699.86666666667,0.013
1947-02-19,245732.32222222222,0.013
1947-02-20,245764.77777777778,0.013
1947-02-21,245797.23333333334,0.013
1947-02-22,245829.6888888889,0.013
1947-02-23,245862.14444444445,0.013
1947-02-24,245894.6,0.013
1947-02-25,245927.05555555556,0.013
1947-02-26,245959.51111111112,0.013
1947-02-27,245991.96666666667,0.013
1947-02-28,246024.42222222223,0.013
1947-03-01,246056.8777777778,0.013
1947-03-02,246089.33333333334,0.013
1947-03-03,246121.7888888889,0.013
1947-03-04,246154.24444444446,0.013
1947-03-05,246186.7,0.013
1947-03-06,246219.15555555557,0.013
1947-03-07,246251.61111111112,0.013
1947-03-08,246284.06666666668,0.013
1947-03-09,246316.52222222224,0.013
1947-03-10,246348.97777777776,0.013
1947-03-11,246381.43333333332,0.013
1947-03-12,246413.88888888888,0.013
1947-03-13,246446.34444444443,0.013
1947-03-14,246478.8,0.013
1947-03-15,246511.25555555554,0.013
1947-03-16,246543.7111111111,0.013
1947-03-17,246576.16666666666,0.013
1947-03-18,246608.6222222222,0.013
1947-03-19,246641.07777777777,0.013
1947-03-20,246673.53333333333,0.013
1947-03-21,246705.98888888888,0.013
1947-03-22,246738.44444444444,0.013
1947-03-23,246770.9,0.013
1947-03-24,246803.35555555555,0.013
1947-03-25,246835.8111111111,0.013
1947-03-26,246868.26666666666,0.013
1947-03-27,246900.72222222222,0.013
1947-03-28,246933.17777777778,0.013
1947-03-29,246965.63333333333,0.013
