,ds,y,VTI_5_days_ago,pct_change_5d,TPM_var,TDES_var,IPC_var,BC_var
0,2022-12-01,204.18,201.39,,0.0,-0.095,0.002,0.388
1,2022-12-02,203.99,201.54,,0.0,-0.092,0.017,-0.037
2,2022-12-03,203.99,201.54,,0.0,-0.092,0.017,-0.037
3,2022-12-04,203.99,201.54,,0.0,-0.092,0.017,-0.037
4,2022-12-05,199.98,198.27,,0.0,-0.092,0.017,-0.037
5,2022-12-06,196.98,197.96,,0.0,-0.093,0.017,-0.037
6,2022-12-07,196.66,204.06,1.9433481540690467,0.0,-0.093,0.017,-0.037
7,2022-12-08,198.36,204.18,1.3853716669149474,0.0,-0.093,0.017,-0.037
8,2022-12-09,196.7,203.99,1.2156395752704219,0.0,-0.093,0.017,-0.037
9,2022-12-10,196.7,203.99,1.2156395752704219,0.0,-0.093,0.017,-0.037
10,2022-12-11,196.7,203.99,1.2156395752704219,0.0,-0.093,0.017,-0.037
11,2022-12-12,199.53,199.98,0.8624602814343962,0.0,-0.093,0.017,-0.037
12,2022-12-13,201.02,196.98,-0.4950495049505066,0.0,-0.093,0.017,-0.037
13,2022-12-14,199.9,196.66,-3.626384396746063,0.0,-0.093,0.017,-0.037
14,2022-12-15,194.92,198.36,-2.8504260946223936,13.055,-0.093,0.017,-0.037
15,2022-12-16,192.69,196.7,-3.5737045933624256,0.0,-0.093,0.017,-0.037
16,2022-12-17,192.69,196.7,-3.5737045933624256,0.0,-0.093,0.017,-0.037
17,2022-12-18,192.69,196.7,-3.5737045933624256,0.0,-0.093,0.017,-0.037
18,2022-12-19,190.75,199.53,-0.22502250225021614,0.0,-0.094,0.017,-0.037
19,2022-12-20,191.15,201.02,2.0509696415879963,0.0,-0.094,0.017,-0.037
20,2022-12-21,194.04,199.9,1.6475134750330467,0.0,-0.094,0.017,-0.037
21,2022-12-22,190.37,194.92,-1.734220608993764,0.0,-0.094,0.017,-0.037
22,2022-12-23,191.42,192.69,-2.0386375190645567,0.0,-0.094,0.017,-0.037
23,2022-12-24,191.42,192.69,-2.0386375190645567,0.0,-0.094,0.017,-0.037
24,2022-12-25,191.42,192.69,-2.0386375190645567,0.0,-0.094,0.017,-0.037
25,2022-12-26,191.42,192.69,-2.0386375190645567,0.0,-0.094,0.017,-0.037
26,2022-12-27,190.62,190.75,-4.400340800882074,0.0,-0.094,0.017,-0.037
27,2022-12-28,188.22,191.15,-4.909959208039005,0.0,-0.094,0.017,-0.037
28,2022-12-29,191.68,194.04,-2.931465732866445,0.0,-0.095,0.017,-0.037
29,2022-12-30,191.19,190.37,-2.334290991175858,0.0,-0.095,0.017,-0.037
30,2022-12-31,191.19,190.37,-2.334290991175858,0.0,-0.095,0.017,-0.037
31,2023-01-01,191.19,190.37,-2.334290991175858,0.0,-0.095,0.017,-0.037
32,2023-01-02,191.19,190.37,-2.334290991175858,0.0,-0.095,0.017,-0.037
33,2023-01-03,190.41,191.42,-0.6590897296175235,0.0,0.189,0.012,0.026
34,2023-01-04,192.1,190.62,-0.06815203145478232,0.0,0.189,0.012,0.026
35,2023-01-05,189.85,188.22,-1.5328276222861703,0.0,0.189,0.012,0.026
36,2023-01-06,194.04,191.68,-1.2162440733869184,0.0,0.188,0.012,0.026
37,2023-01-07,194.04,191.68,-1.2162440733869184,0.0,0.188,0.012,0.026
38,2023-01-08,194.04,191.68,-1.2162440733869184,0.0,0.188,0.012,0.026
39,2023-01-09,194.12,191.19,0.43074013762671726,0.0,0.187,0.012,0.026
40,2023-01-10,195.65,190.41,-0.5276355657716003,0.0,0.187,0.012,0.026
41,2023-01-11,198.23,192.1,0.7764138075752713,0.0,0.187,0.012,0.026
42,2023-01-12,199.19,189.85,0.8660078631388846,0.0,0.186,0.012,0.026
43,2023-01-13,200.04,194.04,1.2312186978297168,0.0,0.186,0.012,0.026
44,2023-01-14,200.04,194.04,1.2312186978297168,0.0,0.186,0.012,0.026
45,2023-01-15,200.04,194.04,1.2312186978297168,0.0,0.186,0.012,0.026
46,2023-01-16,200.04,194.04,1.2312186978297168,0.0,0.186,0.012,0.026
47,2023-01-17,199.77,194.12,1.5325069302787764,0.0,0.185,0.012,0.026
48,2023-01-18,196.62,195.65,2.751956304815928,0.0,0.184,0.012,0.026
49,2023-01-19,195.02,198.23,3.19104633003644,0.0,0.184,0.012,0.026
50,2023-01-20,198.76,199.19,4.919673426389259,0.0,0.183,0.012,0.026
51,2023-01-21,198.76,199.19,4.919673426389259,0.0,0.183,0.012,0.026
52,2023-01-22,198.76,199.19,4.919673426389259,0.0,0.183,0.012,0.026
53,2023-01-23,201.28,200.04,3.092145949288816,0.0,0.182,0.012,0.026
54,2023-01-24,200.95,199.77,2.910570780960242,0.0,0.182,0.012,0.026
55,2023-01-25,201.05,196.62,0.49578328648096637,0.0,0.182,0.012,0.026
56,2023-01-26,203.12,195.02,-1.619331080058506,0.0,0.181,0.012,0.026
57,2023-01-27,203.94,198.76,-0.21587429087805976,0.0,0.181,0.012,0.026
58,2023-01-28,203.94,198.76,-0.21587429087805976,0.0,0.181,0.012,0.026
59,2023-01-29,203.94,198.76,-0.21587429087805976,0.0,0.181,0.012,0.026
60,2023-01-30,201.21,201.28,0.6198760247950519,0.0,0.18,0.012,0.026
61,2023-01-31,204.43,200.95,0.5906792811733341,0.0,0.18,0.012,0.026
62,2023-02-01,206.92,201.05,2.2530770013223567,0.0,0.18,0.012,0.026
63,2023-02-02,210.01,203.12,4.15342016203466,5.774,-0.099,0.003,-0.517
64,2023-02-03,207.84,203.94,2.606158180720475,0.0,-0.099,0.003,-0.519
65,2023-02-04,207.84,203.94,2.606158180720475,0.0,-0.099,0.003,-0.519
66,2023-02-05,207.84,203.94,2.606158180720475,0.0,-0.099,0.003,-0.519
67,2023-02-06,206.28,201.21,-0.03477742448330101,0.0,-0.1,0.003,-0.527
68,2023-02-07,208.88,204.43,1.7317740731525255,0.0,-0.1,0.003,-0.53
69,2023-02-08,206.65,206.92,2.9196717234518665,0.0,-0.1,0.003,-0.5329999999999999
70,2023-02-09,204.64,210.01,3.392083497439935,-0.218,-0.1,0.003,-0.536
71,2023-02-10,205.01,207.84,1.9123271550456122,0.219,-0.1,0.003,-0.539
72,2023-02-11,205.01,207.84,1.9123271550456122,0.219,-0.1,0.003,-0.539
73,2023-02-12,205.01,207.84,1.9123271550456122,0.219,-0.1,0.003,-0.539
74,2023-02-13,207.45,206.28,2.5197554793499277,0.0,-0.1,0.003,-0.5479999999999999
75,2023-02-14,207.53,208.88,2.1767842293205497,0.0,-0.1,0.003,-0.551
76,2023-02-15,208.46,206.65,-0.13048521167600136,0.0,-0.101,0.003,-0.5539999999999999
77,2023-02-16,205.68,204.64,-2.5570210942336136,0.0,-0.101,0.003,-0.557
78,2023-02-17,205.08,205.01,-1.361624326404931,0.0,-0.101,0.003,-0.5599999999999999
79,2023-02-18,205.08,205.01,-1.361624326404931,0.0,-0.101,0.003,-0.5599999999999999
80,2023-02-19,205.08,205.01,-1.361624326404931,0.0,-0.101,0.003,-0.5599999999999999
81,2023-02-20,205.08,205.01,-1.361624326404931,0.0,-0.101,0.003,-0.5599999999999999
82,2023-02-21,200.83,207.45,0.5671902268760798,0.0,-0.101,0.003,-0.573
83,2023-02-22,200.66,207.53,-0.6463040980467238,0.0,-0.101,0.003,-0.5760000000000001
84,2023-02-23,201.73,208.46,0.8758770868618537,0.0,-0.101,0.003,-0.579
85,2023-02-24,199.48,205.68,0.5082095387021202,0.0,-0.101,0.003,-0.583
86,2023-02-25,199.48,205.68,0.5082095387021202,0.0,-0.101,0.003,-0.583
87,2023-02-26,199.48,205.68,0.5082095387021202,0.0,-0.101,0.003,-0.583
88,2023-02-27,200.19,205.08,0.03414467586948522,-0.218,-0.10200000000000001,0.003,-0.5930000000000001
89,2023-02-28,199.52,200.83,-3.1911303928657375,0.0,-0.10200000000000001,0.003,-0.597
90,2023-03-01,200.0,200.66,-3.310364766539775,0.219,-0.10200000000000001,0.003,-0.6
91,2023-03-02,200.31,201.73,-3.2284371102369813,-0.218,-0.092,0.013999999999999999,0.6649999999999999
92,2023-03-03,203.57,199.48,-3.0143912874368017,0.0,-0.092,0.013999999999999999,0.661
93,2023-03-04,203.57,199.48,-3.0143912874368017,0.0,-0.092,0.013999999999999999,0.661
94,2023-03-05,203.57,199.48,-3.0143912874368017,0.0,-0.092,0.013999999999999999,0.661
95,2023-03-06,203.3,200.19,-2.3844353423054465,0.0,-0.093,0.013999999999999999,0.6479999999999999
96,2023-03-07,200.27,199.52,-0.6522929841159208,0.0,-0.093,0.013999999999999999,0.644
97,2023-03-08,200.53,200.0,-0.32891458187979117,0.0,-0.093,0.013999999999999999,0.639
98,2023-03-09,196.57,200.31,-0.7039111683933896,0.0,-0.093,0.013999999999999999,0.635
99,2023-03-10,193.26,203.57,2.0503308602366266,0.0,-0.093,0.013999999999999999,0.631
100,2023-03-11,193.26,203.57,2.0503308602366266,0.0,-0.093,0.013999999999999999,0.631
101,2023-03-12,193.26,203.57,2.0503308602366266,0.0,-0.093,0.013999999999999999,0.631
102,2023-03-13,192.46,203.3,1.5535241520555632,0.219,-0.093,0.013999999999999999,0.62
103,2023-03-14,195.89,200.27,0.37590216519647335,0.0,-0.093,0.013999999999999999,0.616
104,2023-03-15,194.38,200.53,0.2650000000000041,0.0,-0.093,0.013999999999999999,0.612
105,2023-03-16,197.74,196.57,-1.8671059857221395,0.0,-0.093,0.013999999999999999,0.608
106,2023-03-17,195.19,193.26,-5.064596944539968,0.0,-0.093,0.013999999999999999,0.605
107,2023-03-18,195.19,193.26,-5.064596944539968,0.0,-0.093,0.013999999999999999,0.605
108,2023-03-19,195.19,193.26,-5.064596944539968,0.0,-0.093,0.013999999999999999,0.605
109,2023-03-20,196.89,192.46,-5.332021642892282,0.0,-0.094,0.013999999999999999,0.594
110,2023-03-21,199.7,195.89,-2.187047485894056,0.0,-0.094,0.013999999999999999,0.59
111,2023-03-22,196.13,194.38,-3.06687278711415,0.0,-0.094,0.013999999999999999,0.587
112,2023-03-23,195.7,197.74,0.595207814010279,5.459,-0.094,0.013999999999999999,0.584
113,2023-03-24,196.93,195.19,0.9986546621132186,0.0,-0.094,0.013999999999999999,0.58
114,2023-03-25,196.93,195.19,0.9986546621132186,0.0,-0.094,0.013999999999999999,0.58
115,2023-03-26,196.93,195.19,0.9986546621132186,0.0,-0.094,0.013999999999999999,0.58
116,2023-03-27,197.43,196.89,2.30177699262184,0.0,-0.094,0.013999999999999999,0.5700000000000001
117,2023-03-28,197.15,199.7,1.9449691153198279,0.0,-0.094,0.013999999999999999,0.567
118,2023-03-29,199.99,196.13,0.9002983846074786,0.0,-0.095,0.013999999999999999,0.5640000000000001
119,2023-03-30,201.07,195.7,-1.031657732375857,0.0,-0.095,0.013999999999999999,0.561
120,2023-03-31,204.1,196.93,0.8914391106101816,0.0,-0.095,0.013999999999999999,0.557
121,2023-04-01,204.1,196.93,0.8914391106101816,0.0,-0.095,0.013999999999999999,0.557
122,2023-04-02,204.1,196.93,0.8914391106101816,0.0,-0.095,0.013999999999999999,0.557
123,2023-04-03,204.64,197.43,0.27426481791863466,0.0,0.293,0.004,-0.307
124,2023-04-04,203.27,197.15,-1.276915373059584,0.0,0.292,0.004,-0.308
125,2023-04-05,202.53,199.99,1.968082394330306,0.0,0.292,0.004,-0.309
126,2023-04-06,203.2,201.07,2.7439959121103863,0.0,0.291,0.004,-0.31
127,2023-04-07,203.2,201.07,2.7439959121103863,0.0,0.291,0.004,-0.31
128,2023-04-08,203.2,201.07,2.7439959121103863,0.0,0.291,0.004,-0.31
129,2023-04-09,203.2,201.07,2.7439959121103863,0.0,0.291,0.004,-0.31
130,2023-04-10,203.66,204.1,3.64088762504442,0.0,0.28700000000000003,0.004,-0.314
131,2023-04-11,203.87,204.64,3.6519272653598556,0.0,0.28700000000000003,0.004,-0.315
132,2023-04-12,203.01,203.27,3.10423535379154,0.0,0.28600000000000003,0.004,-0.316
133,2023-04-13,205.65,202.53,1.2700635031751561,0.0,0.28500000000000003,0.004,-0.317
134,2023-04-14,205.08,203.2,1.0593325707465073,0.0,0.28400000000000003,0.004,-0.318
135,2023-04-15,205.08,203.2,1.0593325707465073,0.0,0.28400000000000003,0.004,-0.318
136,2023-04-16,205.08,203.2,1.0593325707465073,0.0,0.28400000000000003,0.004,-0.318
137,2023-04-17,205.9,203.66,-0.21558059774620109,0.0,0.28200000000000003,0.004,-0.321
138,2023-04-18,206.0,203.87,-0.37627052384674453,0.0,0.281,0.004,-0.322
139,2023-04-19,206.1,203.01,-0.12790869287155893,0.0,0.27999999999999997,0.004,-0.32299999999999995
140,2023-04-20,204.82,205.65,1.5405125166642053,0.0,0.27899999999999997,0.004,-0.32399999999999995
141,2023-04-21,205.0,205.08,0.9251968503937169,0.0,0.27899999999999997,0.004,-0.325
142,2023-04-22,205.0,205.08,0.9251968503937169,0.0,0.27899999999999997,0.004,-0.325
143,2023-04-23,205.0,205.08,0.9251968503937169,0.0,0.27899999999999997,0.004,-0.325
144,2023-04-24,205.08,205.9,1.0998723362466878,0.0,0.27599999999999997,0.004,-0.329
145,2023-04-25,201.66,206.0,1.0447834404277323,0.0,0.27499999999999997,0.004,-0.33
146,2023-04-26,200.75,206.1,1.5220925077582326,0.0,0.27499999999999997,0.004,-0.331
147,2023-04-27,204.52,204.82,-0.40359834670556927,0.0,0.27399999999999997,0.004,-0.332
148,2023-04-28,206.3,205.0,-0.03900916715429137,0.0,0.27299999999999996,0.004,-0.333
149,2023-04-29,206.3,205.0,-0.03900916715429137,0.0,0.27299999999999996,0.004,-0.333
150,2023-04-30,206.3,205.0,-0.03900916715429137,0.0,0.27299999999999996,0.004,-0.333
151,2023-05-01,206.2,205.08,-0.39825157843612624,0.0,0.271,0.004,-0.336
152,2023-05-02,203.68,201.66,-2.106796116504861,0.0,-0.087,0.006999999999999999,-0.062
153,2023-05-03,202.49,200.75,-2.595827268316353,0.0,-0.087,0.006999999999999999,-0.062
154,2023-05-04,200.98,204.52,-0.1464700712820899,5.176,-0.087,0.006999999999999999,-0.062
155,2023-05-05,204.69,206.3,0.6341463414634152,0.0,-0.087,0.006999999999999999,-0.062
156,2023-05-06,204.69,206.3,0.6341463414634152,0.0,-0.087,0.006999999999999999,-0.062
157,2023-05-07,204.69,206.3,0.6341463414634152,0.0,-0.087,0.006999999999999999,-0.062
158,2023-05-08,204.91,206.2,0.5461283401599237,0.0,-0.08800000000000001,0.006999999999999999,-0.062
159,2023-05-09,204.07,203.68,1.0016860061489608,0.0,-0.08800000000000001,0.006999999999999999,-0.062
160,2023-05-10,204.97,202.49,0.8667496886675119,0.0,-0.08800000000000001,0.006999999999999999,-0.062
161,2023-05-11,204.7,200.98,-1.7308820653236912,0.0,-0.08800000000000001,0.006999999999999999,-0.062
162,2023-05-12,204.22,204.69,-0.780416868637912,0.0,-0.08800000000000001,0.006999999999999999,-0.062
163,2023-05-13,204.22,204.69,-0.780416868637912,0.0,-0.08800000000000001,0.006999999999999999,-0.062
164,2023-05-14,204.22,204.69,-0.780416868637912,0.0,-0.08800000000000001,0.006999999999999999,-0.062
165,2023-05-15,205.09,204.91,-0.6256062075654656,0.0,-0.08800000000000001,0.006999999999999999,-0.062
166,2023-05-16,203.5,204.07,0.19147682639433228,0.0,-0.08800000000000001,0.006999999999999999,-0.062
167,2023-05-17,206.14,204.97,1.2247518395970047,0.0,-0.08800000000000001,0.006999999999999999,-0.062
168,2023-05-18,208.19,204.7,1.850930440839882,0.0,-0.08800000000000001,0.006999999999999999,-0.062
169,2023-05-19,207.69,204.22,-0.22961551614636422,0.0,-0.08800000000000001,0.006999999999999999,-0.062
170,2023-05-20,207.69,204.22,-0.22961551614636422,0.0,-0.08800000000000001,0.006999999999999999,-0.062
171,2023-05-21,207.69,204.22,-0.22961551614636422,0.0,-0.08800000000000001,0.006999999999999999,-0.062
172,2023-05-22,208.05,205.09,0.08784344346297601,0.0,-0.089,0.006999999999999999,-0.062
173,2023-05-23,205.85,203.5,-0.2793159210074947,0.0,-0.089,0.006999999999999999,-0.062
174,2023-05-24,204.26,206.14,0.5708152412548184,0.0,-0.089,0.006999999999999999,-0.062
175,2023-05-25,205.65,208.19,1.7049340498290322,0.0,-0.089,0.006999999999999999,-0.062
176,2023-05-26,208.36,207.69,1.699147977671145,0.0,-0.089,0.006999999999999999,-0.062
177,2023-05-27,208.36,207.69,1.699147977671145,0.0,-0.089,0.006999999999999999,-0.062
178,2023-05-28,208.36,207.69,1.699147977671145,0.0,-0.089,0.006999999999999999,-0.062
179,2023-05-29,208.36,207.69,1.699147977671145,0.0,-0.089,0.006999999999999999,-0.062
180,2023-05-30,208.43,208.05,1.4432688088156453,0.0,-0.089,0.006999999999999999,-0.063
181,2023-05-31,207.18,205.85,1.1547911547911571,0.0,-0.089,0.006999999999999999,-0.063
182,2023-06-01,209.25,204.26,-0.9120015523430669,0.0,-0.09,0.006999999999999999,-0.063
183,2023-06-02,212.71,205.65,-1.220039387098315,0.0,-0.093,0.006999999999999999,-0.01
184,2023-06-03,212.71,205.65,-1.220039387098315,0.0,-0.093,0.006999999999999999,-0.01
185,2023-06-04,212.71,205.65,-1.220039387098315,0.0,-0.093,0.006999999999999999,-0.01
186,2023-06-05,212.15,208.36,0.32259617699457177,0.0,-0.093,0.006999999999999999,-0.01
187,2023-06-06,213.12,208.43,0.18264840182649067,0.0,-0.093,0.006999999999999999,-0.01
188,2023-06-07,212.7,207.18,0.6461015302404727,0.0,-0.093,0.006999999999999999,-0.01
189,2023-06-08,213.7,209.25,2.4429648487222178,0.0,-0.093,0.006999999999999999,-0.01
190,2023-06-09,213.93,212.71,3.4330172623389332,0.0,-0.093,0.006999999999999999,-0.01
191,2023-06-10,213.93,212.71,3.4330172623389332,0.0,-0.093,0.006999999999999999,-0.01
192,2023-06-11,213.93,212.71,3.4330172623389332,0.0,-0.093,0.006999999999999999,-0.01
193,2023-06-12,215.85,212.15,1.8189671722019574,0.0,-0.093,0.006999999999999999,-0.01
194,2023-06-13,217.44,213.12,2.2501559276495664,0.0,-0.094,0.006999999999999999,-0.01
195,2023-06-14,217.44,212.7,2.6643498407182165,0.0,-0.094,0.006999999999999999,-0.01
196,2023-06-15,220.09,213.7,2.126642771804055,-0.197,-0.094,0.006999999999999999,-0.01
197,2023-06-16,219.26,213.93,0.5735508438719394,0.197,-0.094,0.006999999999999999,-0.01
198,2023-06-17,219.26,213.93,0.5735508438719394,0.197,-0.094,0.006999999999999999,-0.01
199,2023-06-18,219.26,213.93,0.5735508438719394,0.197,-0.094,0.006999999999999999,-0.01
200,2023-06-19,219.26,213.93,0.5735508438719394,0.197,-0.094,0.006999999999999999,-0.01
201,2023-06-20,218.18,215.85,1.744049021918448,-0.197,-0.094,0.006999999999999999,-0.01
202,2023-06-21,216.98,217.44,2.0270270270270174,0.0,-0.094,0.006999999999999999,-0.01
203,2023-06-22,217.56,217.44,2.22849083215797,0.0,-0.094,0.006999999999999999,-0.01
204,2023-06-23,214.94,220.09,2.990173139915786,0.0,-0.094,0.006999999999999999,-0.01
205,2023-06-24,214.94,220.09,2.990173139915786,0.0,-0.094,0.006999999999999999,-0.01
206,2023-06-25,214.94,220.09,2.990173139915786,0.0,-0.094,0.006999999999999999,-0.01
207,2023-06-26,214.19,219.26,2.4914691721591,0.0,-0.095,0.006999999999999999,-0.01
208,2023-06-27,216.8,218.18,1.0794533240676474,0.0,-0.095,0.006999999999999999,-0.01
209,2023-06-28,216.98,216.98,-0.21155261221487143,0.0,-0.095,0.006999999999999999,-0.01
210,2023-06-29,218.02,217.56,0.055187637969100756,0.0,-0.095,0.006999999999999999,-0.01
211,2023-06-30,220.28,214.94,-2.339951837884502,0.197,-0.095,0.006999999999999999,-0.01
212,2023-07-01,220.28,214.94,-2.339951837884502,0.197,-0.095,0.006999999999999999,-0.01
213,2023-07-02,220.28,214.94,-2.339951837884502,0.197,-0.095,0.006999999999999999,-0.01
214,2023-07-03,220.94,214.19,-2.3123232691781404,0.0,0.27599999999999997,0.017,-0.249
215,2023-07-04,220.94,214.19,-2.3123232691781404,0.0,0.27599999999999997,0.017,-0.249
216,2023-07-05,220.27,216.8,-0.6325052708772594,0.0,0.27399999999999997,0.017,-0.25
217,2023-07-06,218.31,216.98,0.0,0.0,0.27299999999999996,0.016,-0.251
218,2023-07-07,218.04,218.02,0.21143592572163694,0.0,0.27299999999999996,0.016,-0.252
219,2023-07-08,218.04,218.02,0.21143592572163694,0.0,0.27299999999999996,0.016,-0.252
220,2023-07-09,218.04,218.02,0.21143592572163694,0.0,0.27299999999999996,0.016,-0.252
221,2023-07-10,218.99,220.28,2.4844142551409654,-0.197,0.271,0.016,-0.253
222,2023-07-11,220.71,220.94,3.1514076287408432,0.197,0.27,0.016,-0.254
223,2023-07-12,222.4,220.27,1.6005535055350517,0.0,0.269,0.016,-0.255
224,2023-07-13,224.28,218.31,0.6129597197898518,0.0,0.268,0.016,-0.255
225,2023-07-14,223.95,218.04,0.009173470323808885,0.0,0.268,0.016,-0.256
226,2023-07-15,223.95,218.04,0.009173470323808885,0.0,0.268,0.016,-0.256
227,2023-07-16,223.95,218.04,0.009173470323808885,0.0,0.268,0.016,-0.256
228,2023-07-17,224.8,218.99,-0.5856183039767537,0.0,0.265,0.016,-0.258
229,2023-07-18,226.59,220.71,-0.10410066081288916,0.0,0.265,0.016,-0.259
230,2023-07-19,227.18,222.4,0.9669950515276637,0.0,0.264,0.016,-0.259
231,2023-07-20,225.54,224.28,2.734643397004266,0.0,0.263,0.016,-0.26
232,2023-07-21,225.52,223.95,2.7105118326912425,0.0,0.263,0.016,-0.261
233,2023-07-22,225.52,223.95,2.7105118326912425,0.0,0.263,0.016,-0.261
234,2023-07-23,225.52,223.95,2.7105118326912425,0.0,0.263,0.016,-0.261
235,2023-07-24,226.32,224.8,2.6530891821544333,0.0,0.261,0.016,-0.263
236,2023-07-25,226.89,226.59,2.6641294005708804,0.0,0.26,0.016,-0.264
237,2023-07-26,227.06,227.18,2.1492805755395583,0.0,0.259,0.016,-0.264
238,2023-07-27,225.31,225.54,0.561797752808979,4.920999999999999,0.259,0.016,-0.265
239,2023-07-28,227.66,225.52,0.7010493413708518,0.0,0.258,0.016,-0.266
240,2023-07-29,227.66,225.52,0.7010493413708518,0.0,0.258,0.016,-0.266
241,2023-07-30,227.66,225.52,0.7010493413708518,0.0,0.258,0.016,-0.266
242,2023-07-31,228.35,226.32,0.6761565836298944,0.0,0.256,0.016,-0.268
243,2023-08-01,227.73,226.89,0.13239772275916994,0.0,0.255,0.016,-0.268
244,2023-08-02,224.5,227.06,-0.05282155119289422,0.0,0.0,0.012,0.13999999999999999
245,2023-08-03,223.85,225.31,-0.101977476279147,0.0,0.0,0.012,0.13999999999999999
246,2023-08-04,222.9,227.66,0.9489180560482424,0.0,0.0,0.012,0.13999999999999999
247,2023-08-05,222.9,227.66,0.9489180560482424,0.0,0.0,0.012,0.13999999999999999
248,2023-08-06,222.9,227.66,0.9489180560482424,0.0,0.0,0.012,0.13999999999999999
249,2023-08-07,224.61,228.35,0.8969600565570834,0.0,0.0,0.012,0.13899999999999998
250,2023-08-08,223.57,227.73,0.3702234563004003,0.0,0.0,0.012,0.13899999999999998
251,2023-08-09,221.97,224.5,-1.1274552981590746,0.0,0.0,0.012,0.13899999999999998
252,2023-08-10,222.01,223.85,-0.6479960942701202,0.0,0.0,0.012,0.13899999999999998
253,2023-08-11,221.8,222.9,-2.0908372133883857,0.0,0.0,0.012,0.13799999999999998
254,2023-08-12,221.8,222.9,-2.0908372133883857,0.0,0.0,0.012,0.13799999999999998
255,2023-08-13,221.8,222.9,-2.0908372133883857,0.0,0.0,0.012,0.13799999999999998
